ProdSKU,StyleSKU,LongDescrption,ShortDescription,SizeGridID,RecommendedSellingPrice,ActualSellingPrice,IsVPI,IsMarkDown,SeasonID,YearID,ProductCategoryID,ProductGroupID,ProductSourceID,SupplierStyle,SupplierID,BuyerID,CostPriceUSD,CostPrice,IsAllowZero,DefaultTemplate,MarkDownTemplate,IsFreeGift,IsConsignment,IsDiscontinue,CreatedOn,UpdatedOn,AvailableSize,ColorID
002,0755,PIERRE CARDIN,PIERRE CARDIN,81,150,150,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4305,10,Shamlee,0,65,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",100
002,0765,PIERRE CARDIN,PIERRE CARDIN,81,169.95,69,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4248,10,Shamlee,0,69.95,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",310
002,0775,PIERRE CARDIN,PIERRE CARDIN,81,169.95,89,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4248,10,Shamlee,0,69.95,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",557
002,0785,PIERRE CARDIN,PIERRE CARDIN,81,150,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4248,10,Shamlee,0,69.95,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",100
002,0795,PIERRE CARDIN,PIERRE CARDIN,81,179.95,60,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4247,10,Shamlee,0,69,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",200
002,0805,PIERRE CARDIN,PIERRE CARDIN,81,179.95,89,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4247,10,Shamlee,0,69,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",500
002,0815,PIERRE CARDIN,PIERRE CARDIN,81,179.95,89,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4247,10,Shamlee,0,69,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",802
002,0825,PIERRE CARDIN,PIERRE CARDIN,81,179.95,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4247,10,Shamlee,0,69,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",018
002,0835,PIERRE CARDIN,PIERRE CARDIN,81,249.95,139,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4246,10,Shamlee,0,100,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",200
002,0845,PIERRE CARDIN,PIERRE CARDIN,81,249.95,139,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4246,10,Shamlee,0,100,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",802
002,0855,PIERRE CARDIN,PIERRE CARDIN,81,249.95,139,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4246,10,Shamlee,0,100,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",100
